nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,date_time,predicted_pv,predicted_load,predicted_USEP,predicted_cost
2.47,2.705,26.925,83.63,3.115,1.055,100.78,2.47,26.925,2021-01-24 09:30:00,3.678346e-12,17.444508,138.51142378928756,2416.263640383108
2.76,3.0,27.36,81.54,3.11,0.97,100.75,2.76,27.36,2021-01-24 10:00:00,1.9544874e-11,17.831581,145.4752292630952,2594.0533340956094
2.92,3.175,27.745,79.915,3.035,0.91,100.73,2.92,27.745,2021-01-24 10:30:00,4.5982437e-12,17.78073,600.8866902851962,10684.204000551934
3.08,3.35,28.13,78.29,2.96,0.85,100.71,3.08,28.13,2021-01-24 11:00:00,6.087606e-12,17.765512,201.45615079448035,3578.9716644119235
3.09,3.39,28.43,77.085,2.845,0.94,100.675,3.09,28.43,2021-01-24 11:30:00,3.7945789e-13,17.998756,304.25671302920085,5476.2423391744915
3.1,3.43,28.73,75.88,2.73,1.03,100.64,3.1,28.73,2021-01-24 12:00:00,4.8152983e-12,18.05683,192.47080525358285,3475.4126104261263
2.925,3.335,28.85,75.385,2.575,1.09,100.6,2.925,28.85,2021-01-24 12:30:00,9.297619e-13,18.031942,49.60589079724868,894.4905457142758
2.75,3.24,28.97,74.89,2.42,1.15,100.56,2.75,28.97,2021-01-24 13:00:00,2.4828872e-11,18.067753,117.6707951784546,2126.0468625949866
2.58,3.005,28.92,75.305,2.275,1.095,100.53,2.58,28.92,2021-01-24 13:30:00,2.03975e-12,18.07698,109.12385821078703,1972.6298023990103
2.41,2.77,28.87,75.72,2.13,1.04,100.5,2.41,28.87,2021-01-24 14:00:00,9.487751e-12,18.162882,97.27188956582455,1766.7378521001795
2.07,2.43,28.64,76.92,2.095,0.895,100.49,2.07,28.64,2021-01-24 14:30:00,2.133069e-13,18.148085,109.79150560224197,1992.5055759474399
1.73,2.09,28.41,78.12,2.06,0.75,100.48,1.73,28.41,2021-01-24 15:00:00,3.54638e-13,18.073503,102.49513547802096,1852.4461385473817
1.35,1.675,28.115,79.62,2.145,0.605,100.495,1.35,28.115,2021-01-24 15:30:00,2.6704078e-11,18.273525,133.10959211053571,2432.381459168122
0.97,1.26,27.82,81.12,2.23,0.46,100.51,0.97,27.82,2021-01-24 16:00:00,1.3918175e-11,18.373384,130.3282577814212,2394.5711262672257
0.655,0.855,27.355,83.37,2.255,0.325,100.54,0.655,27.355,2021-01-24 16:30:00,3.7087e-13,18.510078,125.71506961095601,2326.995744274179
0.34,0.45,26.89,85.62,2.28,0.19,100.57,0.34,26.89,2021-01-24 17:00:00,1.6301599e-11,18.280737,106.26850944581507,1942.6666725592288
0.17,0.225,26.385,87.97,2.295,0.095,100.6,0.17,26.385,2021-01-24 17:30:00,2.2854839e-12,18.702612,113.84553746169327,2129.208915077254
0.0,0.0,25.88,90.32,2.31,0.0,100.63,0.0,25.88,2021-01-24 18:00:00,8.89203e-12,18.667645,99.18484489090304,1851.5474738025596
0.0,0.0,25.64,91.22,2.395,0.0,100.67,0.0,25.64,2021-01-24 18:30:00,3.7354855e-13,18.563536,102.29837722487991,1899.0196083556002
0.0,0.0,25.4,92.12,2.48,0.0,100.71,0.0,25.4,2021-01-24 19:00:00,1.6561722e-11,18.081379,104.03640997065533,1881.1217584770745
0.0,0.0,25.215,92.625,2.48,0.0,100.735,0.0,25.215,2021-01-24 19:30:00,2.5147853e-12,17.8103,89.60572035240799,1595.9047611922667
0.0,0.0,25.03,93.13,2.48,0.0,100.76,0.0,25.03,2021-01-24 20:00:00,1.8965775e-11,18.672201,149.44845820038518,2790.531650654856
0.0,0.0,24.88,93.395,2.47,0.0,100.77,0.0,24.88,2021-01-24 20:30:00,9.963043e-13,18.672201,147.3941480588366,2752.1731587782106
0.0,0.0,24.73,93.66,2.46,0.0,100.78,0.0,24.73,2021-01-24 21:00:00,4.5702287e-12,18.684788,150.08504067531462,2804.307166988945
0.0,0.0,24.625,93.735,2.41,0.0,100.78,0.0,24.625,2021-01-24 21:30:00,1.01669185e-11,18.516092,148.6760278301724,2752.8990094965206
0.0,0.0,24.52,93.81,2.36,0.0,100.78,0.0,24.52,2021-01-24 22:00:00,1.0232947e-11,18.535833,143.13116198991042,2653.055315739463
0.0,0.0,24.445,93.89,2.33,0.0,100.775,0.0,24.445,2021-01-24 22:30:00,6.129281e-12,18.535833,140.5959706881831,2606.063433148195
0.0,0.0,24.37,93.97,2.3,0.0,100.77,0.0,24.37,2021-01-24 23:00:00,5.601973e-13,18.500757,141.96120980689375,2626.3898460632786
0.0,0.0,24.285,94.22,2.25,0.0,100.745,0.0,24.285,2021-01-24 23:30:00,5.78589e-12,18.500757,139.92951581268323,2588.8019691773
0.0,0.0,24.2,94.47,2.2,0.0,100.72,0.0,24.2,2021-01-25 00:00:00,3.4707313e-12,18.327347,149.9839331320641,2748.807586935615
0.0,0.0,24.12,94.655,2.155,0.0,100.69,0.0,24.12,2021-01-25 00:30:00,6.371876e-12,18.195663,199.44294924497868,3628.996692186465
0.0,0.0,24.04,94.84,2.11,0.0,100.66,0.0,24.04,2021-01-25 01:00:00,3.6897273e-13,18.206406,143.9280521652226,2620.4125525091686
0.0,0.0,23.97,94.975,2.06,0.0,100.63,0.0,23.97,2021-01-25 01:30:00,4.0054782e-11,18.206406,140.50793696905464,2558.1445466753908
0.0,0.0,23.9,95.11,2.01,0.0,100.6,0.0,23.9,2021-01-25 02:00:00,2.1830463e-12,18.242825,129.8912143628376,2369.582692658449
0.0,0.0,23.835,95.215,1.965,0.0,100.6,0.0,23.835,2021-01-25 02:30:00,2.2544765e-11,18.242825,130.31142242286407,2377.248474758447
0.0,0.0,23.77,95.32,1.92,0.0,100.6,0.0,23.77,2021-01-25 03:00:00,1.06456456e-13,17.697815,120.80063512537849,2137.9072923314375
0.0,0.0,23.73,95.29,1.885,0.0,100.615,0.0,23.73,2021-01-25 03:30:00,5.917167e-13,17.697815,120.82462506563009,2138.3318618558123
0.0,0.0,23.69,95.26,1.85,0.0,100.63,0.0,23.69,2021-01-25 04:00:00,9.741169e-12,17.490738,114.81434989781327,2008.1877127018604
0.0,0.0,23.685,95.235,1.87,0.0,100.655,0.0,23.685,2021-01-25 04:30:00,1.6968279e-12,17.490738,114.65727368769676,2005.4403338656032
0.0,0.0,23.68,95.21,1.89,0.0,100.68,0.0,23.68,2021-01-25 05:00:00,6.5474245e-12,17.615723,129.04486786817816,2273.218646936582
0.04,0.04,23.935,94.75,2.015,0.045,100.715,0.04,23.935,2021-01-25 05:30:00,9.169356e-13,17.580162,125.50517392644491,2206.4012894649627
0.08,0.08,24.19,94.29,2.14,0.09,100.75,0.08,24.19,2021-01-25 06:00:00,1.030527e-13,17.678572,129.19468786868083,2283.9775915039872
0.355,0.4,24.74,92.555,2.435,0.275,100.79,0.355,24.74,2021-01-25 06:30:00,2.0891025e-11,16.5254,90.23872206488016,1491.2309776090856
0.63,0.72,25.29,90.82,2.73,0.46,100.83,0.63,25.29,2021-01-25 07:00:00,1.824401e-11,15.539451,78.56297543541032,1220.825507191329
1.035,1.13,25.85,88.155,2.855,0.665,100.855,1.035,25.85,2021-01-25 07:30:00,6.3647464e-12,15.730488,92.13852051402911,1449.3838912831022
1.44,1.54,26.41,85.49,2.98,0.87,100.88,1.44,26.41,2021-01-25 08:00:00,5.347954e-11,17.29323,88.82962346511385,1536.1511093908605
1.745,1.945,26.91,83.05,3.03,0.915,100.875,1.745,26.91,2021-01-25 08:30:00,2.5695442e-13,17.757557,95.2712340377078,1691.7843688849118
2.05,2.35,27.41,80.61,3.08,0.96,100.87,2.05,27.41,2021-01-25 09:00:00,1.9494603e-12,18.0026,100.9911850081217,1818.1039072270148
2.28,2.645,27.795,79.065,3.055,0.995,100.84,2.28,27.795,2021-01-25 09:30:00,3.6450456e-12,17.865303,145.80220127318475,2604.8005038119
2.51,2.94,28.18,77.52,3.03,1.03,100.81,2.51,28.18,2021-01-25 10:00:00,1.0829772e-11,18.16366,117.92154175764738,2141.8867911604325
2.695,3.12,28.455,76.5,2.955,1.255,100.78,2.695,28.455,2021-01-25 10:30:00,7.8784436e-12,18.047247,130.83800414108464,2361.265777720146
2.88,3.3,28.73,75.48,2.88,1.48,100.75,2.88,28.73,2021-01-25 11:00:00,1.147651e-13,18.185335,120.88682579753713,2198.367424214841
2.895,3.34,28.89,74.87,2.76,1.22,100.7,2.895,28.89,2021-01-25 11:30:00,3.3191368e-12,18.243885,98.74032613027939,1801.4071547829844
2.91,3.38,29.05,74.26,2.64,0.96,100.65,2.91,29.05,2021-01-25 12:00:00,1.393376e-12,18.333168,162.64579895337235,2981.812756706173
2.67,3.27,29.07,74.22,2.52,0.94,100.61,2.67,29.07,2021-01-25 12:30:00,6.719692e-12,18.333168,89.48965340792286,1640.628850188621
2.43,3.16,29.09,74.18,2.4,0.92,100.57,2.43,29.09,2021-01-25 13:00:00,7.433507e-13,18.223015,105.18479313622196,1916.7840630931917
2.2,2.915,28.975,74.85,2.31,0.94,100.535,2.2,28.975,2021-01-25 13:30:00,1.7812951e-12,18.25942,104.5442790673261,1908.9179000873294
1.97,2.67,28.86,75.52,2.22,0.96,100.5,1.97,28.86,2021-01-25 14:00:00,7.002062e-12,18.562504,101.96208526062944,1892.671615498061
1.77,2.305,28.605,76.665,2.23,0.865,100.485,1.77,28.605,2021-01-25 14:30:00,1.9574151e-12,18.6998,136.52080117729105,2552.91167785484
1.57,1.94,28.35,77.81,2.24,0.77,100.47,1.57,28.35,2021-01-25 15:00:00,2.1515402e-11,18.651989,114.93164215937648,2143.7037253061535
1.225,1.525,28.02,79.465,2.295,0.67,100.475,1.225,28.02,2021-01-25 15:30:00,7.603197e-14,18.844223,126.9636731998762,2392.531770677581
0.88,1.11,27.69,81.12,2.35,0.57,100.48,0.88,27.69,2021-01-25 16:00:00,6.389316e-12,19.208231,132.39087020654378,2542.994417217465
0.595,0.74,27.24,83.42,2.385,0.415,100.495,0.595,27.24,2021-01-25 16:30:00,1.3369291e-14,19.258581,128.8248502101926,2480.9838125858596
0.31,0.37,26.79,85.72,2.42,0.26,100.51,0.31,26.79,2021-01-25 17:00:00,6.637074e-12,19.065306,106.20804532234962,2024.8888837317593
0.155,0.185,26.255,88.185,2.43,0.13,100.54,0.155,26.255,2021-01-25 17:30:00,3.413659e-12,18.968956,95.1823364708013,1805.5095524915
0.0,0.0,25.72,90.65,2.44,0.0,100.57,0.0,25.72,2021-01-25 18:00:00,4.022826e-12,18.635187,89.92726516700732,1675.8114027854058
0.0,0.0,25.46,91.56,2.53,0.0,100.605,0.0,25.46,2021-01-25 18:30:00,3.8286208e-11,18.38449,94.8526251060994,1743.8171377332017
0.0,0.0,25.2,92.47,2.62,0.0,100.64,0.0,25.2,2021-01-25 19:00:00,1.484143e-13,18.001257,64.55332256875295,1162.0409497640123
0.0,0.0,25.005,92.935,2.595,0.0,100.675,0.0,25.005,2021-01-25 19:30:00,2.597054e-12,18.001257,90.9728083828471,1637.6249037111488
0.0,0.0,24.81,93.4,2.57,0.0,100.71,0.0,24.81,2021-01-25 20:00:00,5.988778e-13,18.758331,138.73640331302386,2602.4633750951148
0.0,0.0,24.67,93.585,2.52,0.0,100.725,0.0,24.67,2021-01-25 20:30:00,7.8973216e-13,18.606865,127.8935197585034,2379.6974565212045
0.0,0.0,24.53,93.77,2.47,0.0,100.74,0.0,24.53,2021-01-25 21:00:00,2.3344271e-12,18.655676,122.30484723331875,2281.6796032140055
0.0,0.0,24.45,93.755,2.43,0.0,100.745,0.0,24.45,2021-01-25 21:30:00,3.51492e-12,18.655676,121.88858941575376,2273.914032236903
0.0,0.0,24.37,93.74,2.39,0.0,100.75,0.0,24.37,2021-01-25 22:00:00,2.9471127e-11,18.5892,122.8125090357008,2282.9862929628302
0.0,0.0,24.3,93.84,2.355,0.0,100.74,0.0,24.3,2021-01-25 22:30:00,1.8591912e-12,18.615337,123.62025546337554,2301.232715476597
0.0,0.0,24.23,93.94,2.32,0.0,100.73,0.0,24.23,2021-01-25 23:00:00,2.0957515e-11,18.580263,126.27973430460844,2346.3106749471003
0.0,0.0,24.15,94.155,2.295,0.0,100.705,0.0,24.15,2021-01-25 23:30:00,1.2597859e-11,18.580263,122.61486578107758,2278.216453920577
0.0,0.0,24.07,94.37,2.27,0.0,100.68,0.0,24.07,2021-01-26 00:00:00,2.4963134e-13,18.367403,194.7370415792214,3576.813721713267
0.0,0.0,24.005,94.55,2.245,0.0,100.64,0.0,24.005,2021-01-26 00:30:00,4.794668e-12,18.367403,204.66174985506174,3759.1048382721287
0.0,0.0,23.94,94.73,2.22,0.0,100.6,0.0,23.94,2021-01-26 01:00:00,5.034247e-12,18.378147,189.21215029228352,3477.3687122567267
0.0,0.0,23.9,94.825,2.19,0.0,100.58,0.0,23.9,2021-01-26 01:30:00,3.291836e-13,18.246462,189.52323177834984,3458.12844676079
0.0,0.0,23.86,94.92,2.16,0.0,100.56,0.0,23.86,2021-01-26 02:00:00,1.8321976e-12,18.254784,153.33386751935018,2799.0766314500725
0.0,0.0,23.8,95.075,2.145,0.0,100.555,0.0,23.8,2021-01-26 02:30:00,1.0402899e-11,18.254784,167.67517612759625,3060.874122369482
0.0,0.0,23.74,95.23,2.13,0.0,100.55,0.0,23.74,2021-01-26 03:00:00,3.9273966e-12,17.709774,157.30544906116708,2785.8439518411637
0.0,0.0,23.73,95.135,2.145,0.0,100.56,0.0,23.73,2021-01-26 03:30:00,4.0231266e-15,17.709774,166.71492609587307,2952.4836635846136
0.0,0.0,23.72,95.04,2.16,0.0,100.57,0.0,23.72,2021-01-26 04:00:00,7.846158e-12,17.524677,152.6825238871319,2675.7119146655737
0.0,0.0,23.705,94.98,2.175,0.0,100.59,0.0,23.705,2021-01-26 04:30:00,1.4382571e-11,17.524677,153.10878526972954,2683.182007712166
0.0,0.0,23.69,94.92,2.19,0.0,100.61,0.0,23.69,2021-01-26 05:00:00,4.2694142e-12,17.615723,163.44983578274974,2879.2870315437094
0.035,0.035,23.86,94.38,2.285,0.04,100.63,0.035,23.86,2021-01-26 05:30:00,6.050445e-13,17.657356,145.7764949252535,2574.0274673273066
0.07,0.07,24.03,93.84,2.38,0.08,100.65,0.07,24.03,2021-01-26 06:00:00,3.6693907e-12,17.657356,185.71621855045706,3279.2573859185427
0.34,0.35,24.505,92.33,2.59,0.27,100.69,0.34,24.505,2021-01-26 06:30:00,1.7588885e-11,16.758717,127.85246229820925,2142.6432334066094
0.61,0.63,24.98,90.82,2.8,0.46,100.73,0.61,24.98,2021-01-26 07:00:00,1.2697925e-11,15.754803,79.49376738305017,1252.4086448467717
1.01,1.04,25.455,88.455,2.91,0.74,100.765,1.01,25.455,2021-01-26 07:30:00,1.5981778e-12,15.303691,67.93738823028552,1039.6927968232178
1.41,1.45,25.93,86.09,3.02,1.02,100.8,1.41,25.93,2021-01-26 08:00:00,1.7239401e-12,17.412258,76.97514425559689,1340.3110713655385
1.8,1.865,26.39,83.745,3.155,1.08,100.8,1.8,26.39,2021-01-26 08:30:00,9.424439e-13,17.680447,83.839205683525,1482.3146326095837
2.19,2.28,26.85,81.4,3.29,1.14,100.8,2.19,26.85,2021-01-26 09:00:00,3.297422e-13,17.764639,124.3618886332972,2209.244056928687
2.46,2.58,27.255,79.69,3.27,1.13,100.775,2.46,27.255,2021-01-26 09:30:00,1.0106648e-12,17.695171,175.2832283147245,3101.666698460915
2.73,2.88,27.66,77.98,3.25,1.12,100.75,2.73,27.66,2021-01-26 10:00:00,3.0436087e-13,18.10221,192.73966221870162,3489.0138408119437
2.89,3.06,27.99,76.685,3.145,1.095,100.715,2.89,27.99,2021-01-26 10:30:00,5.3911706e-12,18.133585,291.12592144694906,5279.156642260004
3.05,3.24,28.32,75.39,3.04,1.07,100.68,3.05,28.32,2021-01-26 11:00:00,3.885925e-11,18.209976,295.727111711338,5385.183606801293
3.11,3.35,28.545,74.465,2.925,0.975,100.63,3.11,28.545,2021-01-26 11:30:00,1.9123707e-12,18.227537,290.7512231489987,5299.678677743075
3.17,3.46,28.77,73.54,2.81,0.88,100.58,3.17,28.77,2021-01-26 12:00:00,6.1128663e-12,18.227537,122.86595089341955,2239.543665949237
3.01,3.35,28.87,73.205,2.695,0.96,100.54,3.01,28.87,2021-01-26 12:30:00,4.7752653e-12,18.227537,51.852542947395676,945.1441451174962
2.85,3.24,28.97,72.87,2.58,1.04,100.5,2.85,28.97,2021-01-26 13:00:00,1.090006e-12,18.195827,83.96332065235353,1527.7820569356604
2.625,2.995,28.94,73.095,2.48,0.95,100.47,2.625,28.94,2021-01-26 13:30:00,8.217916e-13,18.307217,102.7657399540175,1881.3547015036843
2.4,2.75,28.91,73.32,2.38,0.86,100.44,2.4,28.91,2021-01-26 14:00:00,7.750262e-13,18.448948,116.21594974534457,2144.0620136223856
2.065,2.4,28.73,74.045,2.33,0.845,100.43,2.065,28.73,2021-01-26 14:30:00,7.1118065e-14,18.701065,104.97247812961385,1963.0971367129796
1.73,2.05,28.55,74.77,2.28,0.83,100.42,1.73,28.55,2021-01-26 15:00:00,3.718675e-12,18.692795,130.1963895022493,2433.734418705214
1.38,1.63,28.235,76.465,2.23,0.735,100.425,1.38,28.235,2021-01-26 15:30:00,5.3430368e-12,18.874113,158.38852605048274,2989.4429385794087
1.03,1.21,27.92,78.16,2.18,0.64,100.43,1.03,27.92,2021-01-26 16:00:00,8.282816e-12,18.954344,153.49830965964668,2909.4597647061946
0.71,0.815,27.435,80.655,2.125,0.475,100.45,0.71,27.435,2021-01-26 16:30:00,3.8285894e-12,18.98169,135.47472594123053,2571.5392506508774
0.39,0.42,26.95,83.15,2.07,0.31,100.47,0.39,26.95,2021-01-26 17:00:00,7.102321e-13,19.337473,159.25696325183466,3079.6272269442316
0.195,0.21,26.37,86.005,1.975,0.155,100.5,0.195,26.37,2021-01-26 17:30:00,7.436162e-12,19.174843,137.72081765584127,2640.77505638136
0.0,0.0,25.79,88.86,1.88,0.0,100.53,0.0,25.79,2021-01-26 18:00:00,1.4609789e-11,18.691841,108.42299093546563,2026.625307308581
0.0,0.0,25.525,89.945,1.93,0.0,100.57,0.0,25.525,2021-01-26 18:30:00,4.0747798e-13,18.517012,97.98123739610722,1814.319748638526
0.0,0.0,25.26,91.03,1.98,0.0,100.61,0.0,25.26,2021-01-26 19:00:00,8.481838e-13,18.097782,140.0709463181508,2534.9734509994764
0.0,0.0,25.035,91.87,2.07,0.0,100.645,0.0,25.035,2021-01-26 19:30:00,4.784555e-12,18.018484,119.85090510721284,2159.5316160592592
0.0,0.0,24.81,92.71,2.16,0.0,100.68,0.0,24.81,2021-01-26 20:00:00,1.18578e-11,18.775558,116.59898620705633,2189.2110282704034
0.0,0.0,24.62,93.19,2.23,0.0,100.69,0.0,24.62,2021-01-26 20:30:00,5.0329988e-12,18.606865,194.30774373971212,3615.4579562184404
0.0,0.0,24.43,93.67,2.3,0.0,100.7,0.0,24.43,2021-01-26 21:00:00,1.2893265e-11,18.635653,179.3938985723163,3343.122444108569
0.0,0.0,24.27,94.05,2.285,0.0,100.7,0.0,24.27,2021-01-26 21:30:00,1.0017884e-12,18.661793,179.60265931636283,3351.7076504113047
0.0,0.0,24.11,94.43,2.27,0.0,100.7,0.0,24.11,2021-01-26 22:00:00,2.221018e-12,18.655394,160.14336943276982,2987.537653255522
0.0,0.0,23.97,94.825,2.21,0.0,100.695,0.0,23.97,2021-01-26 22:30:00,8.234489e-12,18.655394,162.31348732932932,3028.02205764131
0.0,0.0,23.83,95.22,2.15,0.0,100.69,0.0,23.83,2021-01-26 23:00:00,6.020521e-11,18.62032,153.0946063345796,2850.670560214682
0.0,0.0,23.72,95.615,2.12,0.0,100.665,0.0,23.72,2021-01-26 23:30:00,5.102153e-13,18.62032,143.82405133438033,2678.049859542515
0.0,0.0,23.61,96.01,2.09,0.0,100.64,0.0,23.61,2021-01-27 00:00:00,4.6497762e-12,18.088572,213.34328543819748,3859.0753793643944
0.0,0.0,23.53,96.36,2.085,0.0,100.61,0.0,23.53,2021-01-27 00:30:00,6.923206e-12,18.088572,228.51093935099928,4133.436579236602
0.0,0.0,23.45,96.71,2.08,0.0,100.58,0.0,23.45,2021-01-27 01:00:00,3.8934533e-12,18.099316,164.11353654665103,2970.342757834747
0.0,0.0,23.435,96.575,2.095,0.0,100.545,0.0,23.435,2021-01-27 01:30:00,4.1733062e-12,18.099316,172.8488916105947,3128.4467095091813
0.0,0.0,23.42,96.44,2.11,0.0,100.51,0.0,23.42,2021-01-27 02:00:00,7.198927e-12,18.062645,152.43703247611415,2753.416002468424
0.0,0.0,23.405,96.245,2.115,0.0,100.5,0.0,23.405,2021-01-27 02:30:00,2.4306411e-11,18.062645,159.9328986646886,2888.8111723973566
0.0,0.0,23.39,96.05,2.12,0.0,100.49,0.0,23.39,2021-01-27 03:00:00,9.483145e-14,17.709774,153.80717550077605,2723.8903176970657
0.0,0.0,23.385,95.98,2.125,0.0,100.505,0.0,23.385,2021-01-27 03:30:00,1.3147688e-11,17.709774,154.34245276879034,2733.3699571389216
0.0,0.0,23.38,95.91,2.13,0.0,100.52,0.0,23.38,2021-01-27 04:00:00,1.3576196e-11,17.524677,153.55632032249662,2691.0249149582046
0.0,0.0,23.39,95.81,2.13,0.0,100.535,0.0,23.39,2021-01-27 04:30:00,1.6893948e-11,17.524677,153.55632032249662,2691.0249149576953
0.0,0.0,23.4,95.71,2.13,0.0,100.55,0.0,23.4,2021-01-27 05:00:00,1.05791235e-11,17.615723,165.33700873824336,2912.530947579725
0.025,0.035,23.655,95.115,2.19,0.03,100.575,0.025,23.655,2021-01-27 05:30:00,5.818953e-14,17.615723,210.6052743800879,3709.964175818613
0.05,0.07,23.91,94.52,2.25,0.06,100.6,0.05,23.91,2021-01-27 06:00:00,2.343756e-12,17.600563,195.03878026284337,3432.7923394588743
0.255,0.335,24.51,92.67,2.45,0.22,100.64,0.255,24.51,2021-01-27 06:30:00,3.1923906e-12,17.356203,157.0240828062027,2725.341857072762
0.46,0.6,25.11,90.82,2.65,0.38,100.68,0.46,25.11,2021-01-27 07:00:00,8.947374e-12,15.946491,69.89249165056239,1114.539989072643
0.765,1.02,25.7,88.29,2.735,0.565,100.715,0.765,25.7,2021-01-27 07:30:00,3.2133917e-13,15.122289,68.90506527779755,1042.0023106946976
1.07,1.44,26.29,85.76,2.82,0.75,100.75,1.07,26.29,2021-01-27 08:00:00,7.5527426e-13,17.484665,80.74302849158059,1411.7648042606809
1.435,1.86,26.78,83.73,2.845,0.9,100.745,1.435,26.78,2021-01-27 08:30:00,8.8512124e-13,17.517965,89.40694367388504,1566.2277100360104
1.8,2.28,27.27,81.7,2.87,1.05,100.74,1.8,27.27,2021-01-27 09:00:00,3.1673917e-11,17.837017,121.50916169562288,2167.3609828167255
1.865,2.59,27.615,80.195,2.81,1.155,100.72,1.865,27.615,2021-01-27 09:30:00,8.739958e-12,17.862352,108.23401804728587,1933.314128734027
1.93,2.9,27.96,78.69,2.75,1.26,100.7,1.93,27.96,2021-01-27 10:00:00,2.0469397e-13,17.918272,96.48552897122258,1728.8539521702266
2.025,3.085,28.225,77.655,2.65,1.375,100.675,2.025,28.225,2021-01-27 10:30:00,9.139154e-12,18.053078,158.34608587198102,2858.6342392401243
2.12,3.27,28.49,76.62,2.55,1.49,100.65,2.12,28.49,2021-01-27 11:00:00,1.0184638e-11,17.977642,138.70762103450824,2493.635953628646
2.11,3.305,28.675,75.855,2.455,1.495,100.61,2.11,28.675,2021-01-27 11:30:00,3.2102492e-13,17.977642,143.53051704374525,2580.3402514873046
2.1,3.34,28.86,75.09,2.36,1.5,100.57,2.1,28.86,2021-01-27 12:00:00,1.2752171e-11,17.977642,98.6002106144539,1772.5992875499949
1.96,3.235,28.895,74.985,2.255,1.41,100.52,1.96,28.895,2021-01-27 12:30:00,2.191741e-12,17.936714,105.81062669293294,1897.8949491516719
1.82,3.13,28.93,74.88,2.15,1.32,100.47,1.82,28.93,2021-01-27 13:00:00,3.293998e-12,17.916115,72.42537133936808,1297.5812818335842
1.695,2.89,28.82,75.455,2.055,1.24,100.435,1.695,28.82,2021-01-27 13:30:00,1.2391074e-12,18.136703,96.25730735953613,1745.7901951595018
1.57,2.65,28.71,76.03,1.96,1.16,100.4,1.57,28.71,2021-01-27 14:00:00,2.1221832e-11,18.42576,140.88004831035042,2595.8219589519326
1.39,2.275,28.42,77.575,1.92,1.065,100.395,1.39,28.42,2021-01-27 14:30:00,3.290582e-12,18.601051,146.82733334757359,2731.1427157917337
1.21,1.9,28.13,79.12,1.88,0.97,100.39,1.21,28.13,2021-01-27 15:00:00,6.0072117e-12,18.773869,182.85990250764297,3432.9878550301623
0.935,1.485,27.75,81.035,1.945,0.74,100.405,0.935,27.75,2021-01-27 15:30:00,3.31006e-11,18.912462,128.64572449199497,2433.007375913066
0.66,1.07,27.37,82.95,2.01,0.51,100.42,0.66,27.37,2021-01-27 16:00:00,2.0432417e-13,19.293001,98.6718666990733,1903.6764228970676
0.435,0.72,26.92,85.265,2.075,0.345,100.44,0.435,26.92,2021-01-27 16:30:00,2.002168e-12,19.27725,103.93459156645835,2003.5731052743008
0.21,0.37,26.47,87.58,2.14,0.18,100.46,0.21,26.47,2021-01-27 17:00:00,2.397653e-12,18.987228,120.15360365829645,2281.3838676814207
0.105,0.185,26.075,89.535,2.175,0.09,100.495,0.105,26.075,2021-01-27 17:30:00,1.5114895e-11,18.4758,96.71476983712945,1786.8827445553745
0.0,0.0,25.68,91.49,2.21,0.0,100.53,0.0,25.68,2021-01-27 18:00:00,2.1464852e-12,18.411291,103.99828158782806,1914.7426258132211
0.0,0.0,25.48,92.36,2.315,0.0,100.575,0.0,25.48,2021-01-27 18:30:00,2.0404399e-11,18.30991,96.03100942371182,1758.3191397553558
0.0,0.0,25.28,93.23,2.42,0.0,100.62,0.0,25.28,2021-01-27 19:00:00,1.9668535e-12,17.65629,211.90513608905994,3741.4585352774907
0.0,0.0,25.16,93.595,2.52,0.0,100.66,0.0,25.16,2021-01-27 19:30:00,1.1495648e-11,17.803799,174.4461185385084,3105.803630787772
0.0,0.0,25.04,93.96,2.62,0.0,100.7,0.0,25.04,2021-01-27 20:00:00,1.6933133e-12,18.75338,168.8290609353409,3166.115534763317
0.0,0.0,24.945,94.26,2.675,0.0,100.72,0.0,24.945,2021-01-27 20:30:00,4.15889e-13,18.75338,161.09596295886618,3021.093809833475
0.0,0.0,24.85,94.56,2.73,0.0,100.74,0.0,24.85,2021-01-27 21:00:00,7.7490245e-12,18.78217,145.36223232014984,2730.2181590154228
0.0,0.0,24.805,94.61,2.755,0.0,100.74,0.0,24.805,2021-01-27 21:30:00,2.7132576e-11,18.78217,201.40627363408987,3782.8468704565294
0.0,0.0,24.76,94.66,2.78,0.0,100.74,0.0,24.76,2021-01-27 22:00:00,6.9107515e-12,18.77577,271.5432407387745,5098.433433163984
0.0,0.0,24.735,94.745,2.795,0.0,100.73,0.0,24.735,2021-01-27 22:30:00,2.0280654e-12,18.77577,274.4998710121171,5153.946443152622
0.0,0.0,24.71,94.83,2.81,0.0,100.72,0.0,24.71,2021-01-27 23:00:00,5.824611e-12,18.571999,257.0738966858071,4774.376152173416
0.0,0.0,24.695,94.9,2.88,0.0,100.7,0.0,24.695,2021-01-27 23:30:00,1.472139e-12,18.571999,254.59370462929027,4728.3140277811
0.0,0.0,24.68,94.97,2.95,0.0,100.68,0.0,24.68,2021-01-28 00:00:00,3.5745853e-12,18.274977,328.65065243943263,6006.083114364451
0.0,0.0,24.65,95.19,2.975,0.0,100.655,0.0,24.65,2021-01-28 00:30:00,8.473704e-13,18.274977,342.1253198502739,6252.332351381108
