INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),TCL (MW)
USEP,28 Oct 2020,30,83.7,0.0,6722.432,0.0
USEP,28 Oct 2020,31,88.18,0.0,6736.711,0.0
USEP,28 Oct 2020,32,88.18,0.0,6734.136,0.0
USEP,28 Oct 2020,33,88.91,0.0,6718.968,0.0
USEP,28 Oct 2020,34,83.8,0.0,6691.702,0.0
USEP,28 Oct 2020,35,80.6,0.0,6614.091,0.0
USEP,28 Oct 2020,36,71.11,0.0,6532.772,0.0
USEP,28 Oct 2020,37,70.87,0.0,6471.144,0.0
USEP,28 Oct 2020,38,70.79,0.0,6468.117,0.0
USEP,28 Oct 2020,39,79.29,0.0,6491.367,0.0
USEP,28 Oct 2020,40,79.29,0.0,6473.584,0.0
USEP,28 Oct 2020,41,74.4,0.0,6426.553,0.0
USEP,28 Oct 2020,42,72.65,0.0,6389.74,0.0
USEP,28 Oct 2020,43,72.26,0.0,6318.997,0.0
USEP,28 Oct 2020,44,70.18,0.0,6179.623,0.0
USEP,28 Oct 2020,45,70.37,0.0,6032.432,0.0
USEP,28 Oct 2020,46,76.63,0.0,5887.875,0.0
USEP,28 Oct 2020,47,68.07,0.0,5738.188,0.0
USEP,28 Oct 2020,48,58.69,0.0,5508.927,0.0
USEP,29 Oct 2020,1,58.69,0.0,5280.193,0.0
USEP,29 Oct 2020,2,57.96,0.0,5187.0,0.0
USEP,29 Oct 2020,3,59.58,0.0,5225.975,0.0
USEP,29 Oct 2020,4,58.69,0.0,5162.697,0.0
USEP,29 Oct 2020,5,57.96,0.0,5110.701,0.0
USEP,29 Oct 2020,6,56.9,0.0,5072.387,0.0
USEP,29 Oct 2020,7,53.52,0.0,5042.512,0.0
USEP,29 Oct 2020,8,53.22,0.0,5027.399,0.0
USEP,29 Oct 2020,9,53.22,0.0,5027.115,0.0
USEP,29 Oct 2020,10,56.83,0.0,5052.129,0.0
USEP,29 Oct 2020,11,58.13,0.0,5130.109,0.0
USEP,29 Oct 2020,12,61.09,0.0,5306.742,0.0
USEP,29 Oct 2020,13,64.28,0.0,5492.337,0.0
USEP,29 Oct 2020,14,69.43,0.0,5658.653,0.0
USEP,29 Oct 2020,15,70.05,0.0,5832.409,0.0
USEP,29 Oct 2020,16,76.96,0.0,6068.688,0.0
USEP,29 Oct 2020,17,80.34,0.0,6299.316,0.0
USEP,29 Oct 2020,18,76.63,0.0,6457.675,0.0
USEP,29 Oct 2020,19,73.24,0.0,6551.817,0.0
USEP,29 Oct 2020,20,80.43,0.0,6634.821,0.0
USEP,29 Oct 2020,21,86.55,0.0,6706.647,0.0
USEP,29 Oct 2020,22,82.15,0.0,6712.338,0.0
USEP,29 Oct 2020,23,80.43,0.0,6675.818,0.0
USEP,29 Oct 2020,24,71.11,0.0,6613.027,0.0
USEP,29 Oct 2020,25,70.8,0.0,6579.708,0.0
USEP,29 Oct 2020,26,70.88,0.0,6585.513,0.0
USEP,29 Oct 2020,27,75.63,0.0,6650.456,0.0
USEP,29 Oct 2020,28,80.67,0.0,6706.712,0.0
USEP,29 Oct 2020,29,80.43,0.0,6727.278,0.0
USEP,29 Oct 2020,30,72.5,0.0,6671.355,0.0
USEP,29 Oct 2020,31,71.18,0.0,6693.536,0.0
USEP,29 Oct 2020,32,80.4,0.0,6725.568,0.0
USEP,29 Oct 2020,33,80.63,0.0,6729.266,0.0
USEP,29 Oct 2020,34,71.34,0.0,6683.79,0.0
USEP,29 Oct 2020,35,70.87,0.0,6609.325,0.0
USEP,29 Oct 2020,36,69.99,0.0,6497.713,0.0
USEP,29 Oct 2020,37,68.96,0.0,6422.632,0.0
USEP,29 Oct 2020,38,68.99,0.0,6422.259,0.0
USEP,29 Oct 2020,39,70.11,0.0,6447.094,0.0
USEP,29 Oct 2020,40,70.8,0.0,6438.272,0.0
USEP,29 Oct 2020,41,70.9,0.0,6395.038,0.0
USEP,29 Oct 2020,42,71.0,0.0,6354.717,0.0
USEP,29 Oct 2020,43,81.38,0.0,6273.919,0.0
USEP,29 Oct 2020,44,73.57,0.0,6138.571,0.0
USEP,29 Oct 2020,45,68.98,0.0,5989.596,0.0
USEP,29 Oct 2020,46,60.81,0.0,5851.499,0.0
USEP,29 Oct 2020,47,59.63,0.0,5711.161,0.0
USEP,29 Oct 2020,48,58.07,0.0,5574.277,0.0
USEP,30 Oct 2020,1,60.52,0.0,5442.925,0.0
USEP,30 Oct 2020,2,60.26,0.0,5343.709,0.0
USEP,30 Oct 2020,3,58.37,0.0,5259.905,0.0
USEP,30 Oct 2020,4,58.31,0.0,5180.002,0.0
USEP,30 Oct 2020,5,58.06,0.0,5130.104,0.0
USEP,30 Oct 2020,6,56.57,0.0,5090.488,0.0
USEP,30 Oct 2020,7,53.46,0.0,5060.23,0.0
USEP,30 Oct 2020,8,46.83,0.0,5032.96,0.0
USEP,30 Oct 2020,9,46.83,0.0,5036.017,0.0
USEP,30 Oct 2020,10,53.46,0.0,5056.284,0.0
USEP,30 Oct 2020,11,56.32,0.0,5125.243,0.0
USEP,30 Oct 2020,12,58.46,0.0,5283.438,0.0
USEP,30 Oct 2020,13,60.26,0.0,5458.536,0.0
USEP,30 Oct 2020,14,60.58,0.0,5625.111,0.0
USEP,30 Oct 2020,15,59.73,0.0,5809.716,0.0
USEP,30 Oct 2020,16,60.62,0.0,6050.21,0.0
USEP,30 Oct 2020,17,67.7,0.0,6263.87,0.0
USEP,30 Oct 2020,18,68.97,0.0,6408.785,0.0
USEP,30 Oct 2020,19,70.09,0.0,6506.774,0.0
USEP,30 Oct 2020,20,70.88,0.0,6587.069,0.0
USEP,30 Oct 2020,21,70.71,0.0,6631.784,0.0
USEP,30 Oct 2020,22,70.71,0.0,6647.151,0.0
USEP,30 Oct 2020,23,70.88,0.0,6641.351,0.0
USEP,30 Oct 2020,24,70.51,0.0,6597.173,0.0
USEP,30 Oct 2020,25,70.18,0.0,6550.127,0.0
USEP,30 Oct 2020,26,70.18,0.0,6556.106,0.0
USEP,30 Oct 2020,27,70.99,0.0,6614.846,0.0
USEP,30 Oct 2020,28,79.3,0.0,6645.283,0.0
USEP,30 Oct 2020,29,79.31,0.0,6659.05,0.0
USEP,30 Oct 2020,30,80.67,0.0,6664.094,0.0
USEP,30 Oct 2020,31,83.07,0.0,6679.834,0.0
USEP,30 Oct 2020,32,80.43,0.0,6690.862,0.0
USEP,30 Oct 2020,33,80.43,0.0,6662.588,0.0
USEP,30 Oct 2020,34,75.63,0.0,6640.959,0.0
USEP,30 Oct 2020,35,70.97,0.0,6560.584,0.0
USEP,30 Oct 2020,36,70.16,0.0,6470.135,0.0
USEP,30 Oct 2020,37,70.07,0.0,6410.465,0.0
USEP,30 Oct 2020,38,70.16,0.0,6413.631,0.0
USEP,30 Oct 2020,39,70.78,0.0,6402.165,0.0
USEP,30 Oct 2020,40,81.58,0.0,6376.003,0.0
USEP,30 Oct 2020,41,81.45,0.0,6338.171,0.0
USEP,30 Oct 2020,42,81.37,0.0,6301.587,0.0
USEP,30 Oct 2020,43,79.88,0.0,6238.344,0.0
USEP,30 Oct 2020,44,71.1,0.0,6114.169,0.0
USEP,30 Oct 2020,45,67.71,0.0,6010.395,0.0
USEP,30 Oct 2020,46,61.95,0.0,5914.713,0.0
USEP,30 Oct 2020,47,61.37,0.0,5802.659,0.0
USEP,30 Oct 2020,48,60.41,0.0,5693.1,0.0
USEP,31 Oct 2020,1,70.65,0.0,5596.961,0.0
USEP,31 Oct 2020,2,67.28,0.0,5489.782,0.0
USEP,31 Oct 2020,3,63.43,0.0,5396.108,0.0
USEP,31 Oct 2020,4,61.18,0.0,5319.192,0.0
USEP,31 Oct 2020,5,60.59,0.0,5247.341,0.0
USEP,31 Oct 2020,6,58.6,0.0,5196.488,0.0
USEP,31 Oct 2020,7,56.2,0.0,5154.322,0.0
USEP,31 Oct 2020,8,56.19,0.0,5141.609,0.0
USEP,31 Oct 2020,9,55.83,0.0,5110.8,0.0
USEP,31 Oct 2020,10,55.83,0.0,5104.399,0.0
USEP,31 Oct 2020,11,55.83,0.0,5135.098,0.0
USEP,31 Oct 2020,12,57.52,0.0,5203.128,0.0
USEP,31 Oct 2020,13,57.52,0.0,5277.081,0.0
USEP,31 Oct 2020,14,57.52,0.0,5342.054,0.0
USEP,31 Oct 2020,15,57.52,0.0,5439.402,0.0
USEP,31 Oct 2020,16,60.56,0.0,5595.201,0.0
USEP,31 Oct 2020,17,70.54,0.0,5765.861,0.0
USEP,31 Oct 2020,18,70.67,0.0,5922.6,0.0
USEP,31 Oct 2020,19,81.23,0.0,6022.074,0.0
USEP,31 Oct 2020,20,80.61,0.0,6093.379,0.0
USEP,31 Oct 2020,21,92.37,0.0,6152.577,0.0
USEP,31 Oct 2020,22,94.52,0.0,6183.202,0.0
USEP,31 Oct 2020,23,93.29,0.0,6171.662,0.0
USEP,31 Oct 2020,24,88.9,0.0,6124.601,0.0
USEP,31 Oct 2020,25,80.59,0.0,6070.969,0.0
USEP,31 Oct 2020,26,80.23,0.0,6040.324,0.0
USEP,31 Oct 2020,27,78.13,0.0,6032.715,0.0
USEP,31 Oct 2020,28,78.15,0.0,6025.862,0.0
USEP,31 Oct 2020,29,80.23,0.0,6063.166,0.0
USEP,31 Oct 2020,30,80.61,0.0,6073.494,0.0
USEP,31 Oct 2020,31,79.16,0.0,6029.917,0.0
USEP,31 Oct 2020,32,71.07,0.0,5984.834,0.0
USEP,31 Oct 2020,33,70.56,0.0,5942.336,0.0
USEP,31 Oct 2020,34,68.83,0.0,5903.58,0.0
USEP,31 Oct 2020,35,70.57,0.0,5905.16,0.0
USEP,31 Oct 2020,36,70.56,0.0,5897.914,0.0
USEP,31 Oct 2020,37,70.66,0.0,5908.132,0.0
USEP,31 Oct 2020,38,75.49,0.0,5951.177,0.0
USEP,31 Oct 2020,39,77.25,0.0,5994.695,0.0
USEP,31 Oct 2020,40,77.95,0.0,6001.494,0.0
USEP,31 Oct 2020,41,72.6,0.0,5967.981,0.0
USEP,31 Oct 2020,42,70.75,0.0,5955.183,0.0
USEP,31 Oct 2020,43,70.06,0.0,5923.052,0.0
USEP,31 Oct 2020,44,70.65,0.0,5862.06,0.0
USEP,31 Oct 2020,45,81.15,0.0,5747.164,0.0
USEP,31 Oct 2020,46,70.58,0.0,5648.514,0.0
USEP,31 Oct 2020,47,75.55,0.0,5552.787,0.0
USEP,31 Oct 2020,48,69.31,0.0,5429.104,0.0
USEP,01 Nov 2020,1,61.8,0.0,5283.632,0.0
USEP,01 Nov 2020,2,60.04,0.0,5182.363,0.0
USEP,01 Nov 2020,3,59.36,0.0,5128.702,0.0
USEP,01 Nov 2020,4,57.79,0.0,5053.551,0.0
USEP,01 Nov 2020,5,57.79,0.0,5009.243,0.0
USEP,01 Nov 2020,6,57.45,0.0,4963.753,0.0
USEP,01 Nov 2020,7,56.49,0.0,4931.343,0.0
USEP,01 Nov 2020,8,56.14,0.0,4897.045,0.0
USEP,01 Nov 2020,9,55.98,0.0,4889.749,0.0
USEP,01 Nov 2020,10,56.14,0.0,4892.528,0.0
USEP,01 Nov 2020,11,56.21,0.0,4919.251,0.0
USEP,01 Nov 2020,12,56.3,0.0,4958.882,0.0
USEP,01 Nov 2020,13,56.28,0.0,4998.309,0.0
USEP,01 Nov 2020,14,56.46,0.0,5035.042,0.0
USEP,01 Nov 2020,15,55.47,0.0,5077.566,0.0
USEP,01 Nov 2020,16,57.43,0.0,5153.686,0.0
USEP,01 Nov 2020,17,92.0,0.0,5262.758,0.0
USEP,01 Nov 2020,18,100.68,0.0,5364.355,0.0
USEP,01 Nov 2020,19,106.52,0.0,5450.246,0.0
USEP,01 Nov 2020,20,106.32,0.0,5520.005,0.0
USEP,01 Nov 2020,21,118.9,0.0,5596.712,0.0
USEP,01 Nov 2020,22,106.4,0.0,5619.415,0.0
USEP,01 Nov 2020,23,107.25,0.0,5623.535,0.0
USEP,01 Nov 2020,24,94.38,0.0,5614.415,0.0
USEP,01 Nov 2020,25,94.38,0.0,5603.158,0.0
USEP,01 Nov 2020,26,94.42,0.0,5603.978,0.0
USEP,01 Nov 2020,27,94.36,0.0,5631.119,0.0
USEP,01 Nov 2020,28,96.38,0.0,5649.99,0.0
USEP,01 Nov 2020,29,114.83,0.0,5645.329,0.0
USEP,01 Nov 2020,30,117.69,0.0,5659.821,0.0
USEP,01 Nov 2020,31,113.7,0.0,5666.078,0.0
USEP,01 Nov 2020,32,113.77,0.0,5660.025,0.0
USEP,01 Nov 2020,33,113.8,0.0,5668.941,0.0
USEP,01 Nov 2020,34,120.9,0.0,5688.085,0.0
USEP,01 Nov 2020,35,127.08,0.0,5755.469,0.0
USEP,01 Nov 2020,36,127.86,0.0,5761.805,0.0
USEP,01 Nov 2020,37,128.93,0.0,5818.975,0.0
USEP,01 Nov 2020,38,152.59,0.0,5914.787,0.0
USEP,01 Nov 2020,39,164.17,0.0,5995.122,0.0
USEP,01 Nov 2020,40,165.21,0.0,6036.309,0.0
USEP,01 Nov 2020,41,169.06,0.0,6060.86,0.0
USEP,01 Nov 2020,42,169.08,0.0,6078.673,0.0
USEP,01 Nov 2020,43,169.25,0.0,6032.556,0.0
USEP,01 Nov 2020,44,163.48,0.0,5945.974,0.0
USEP,01 Nov 2020,45,128.42,0.0,5825.725,0.0
USEP,01 Nov 2020,46,96.43,0.0,5689.04,0.0
USEP,01 Nov 2020,47,104.17,0.0,5563.716,0.0
USEP,01 Nov 2020,48,87.57,0.0,5362.377,0.0
USEP,02 Nov 2020,1,65.24,0.0,5164.839,0.0
USEP,02 Nov 2020,2,62.6,0.0,5046.304,0.0
USEP,02 Nov 2020,3,64.59,0.0,5056.274,0.0
USEP,02 Nov 2020,4,63.44,0.0,4985.606,0.0
USEP,02 Nov 2020,5,62.55,0.0,4938.55,0.0
USEP,02 Nov 2020,6,60.57,0.0,4897.403,0.0
USEP,02 Nov 2020,7,60.86,0.0,4861.962,0.0
USEP,02 Nov 2020,8,56.27,0.0,4863.339,0.0
USEP,02 Nov 2020,9,56.34,0.0,4867.166,0.0
USEP,02 Nov 2020,10,59.37,0.0,4894.784,0.0
USEP,02 Nov 2020,11,59.38,0.0,4984.547,0.0
USEP,02 Nov 2020,12,62.56,0.0,5158.731,0.0
USEP,02 Nov 2020,13,65.27,0.0,5356.278,0.0
USEP,02 Nov 2020,14,75.64,0.0,5569.223,0.0
USEP,02 Nov 2020,15,67.07,0.0,5768.694,0.0
USEP,02 Nov 2020,16,77.75,0.0,6010.643,0.0
USEP,02 Nov 2020,17,87.76,0.0,6243.572,0.0
USEP,02 Nov 2020,18,95.69,0.0,6419.336,0.0
USEP,02 Nov 2020,19,144.74,0.0,6520.565,0.0
USEP,02 Nov 2020,20,238.72,0.0,6573.858,0.0
USEP,02 Nov 2020,21,464.7,0.0,6630.566,0.0
USEP,02 Nov 2020,22,605.01,0.0,6658.95,0.0
USEP,02 Nov 2020,23,604.52,0.0,6644.681,0.0
USEP,02 Nov 2020,24,296.47,0.0,6588.302,0.0
USEP,02 Nov 2020,25,139.2,0.0,6539.248,0.0
USEP,02 Nov 2020,26,139.21,0.0,6550.977,0.0
USEP,02 Nov 2020,27,166.43,0.0,6636.958,0.0
USEP,02 Nov 2020,28,169.18,0.0,6701.394,0.0
USEP,02 Nov 2020,29,139.21,0.0,6716.463,0.0
USEP,02 Nov 2020,30,144.79,0.0,6711.553,0.0
USEP,02 Nov 2020,31,154.07,0.0,6722.238,0.0
USEP,02 Nov 2020,32,149.03,0.0,6717.154,0.0
USEP,02 Nov 2020,33,144.01,0.0,6697.085,0.0
USEP,02 Nov 2020,34,135.03,0.0,6628.32,0.0
USEP,02 Nov 2020,35,118.78,0.0,6526.43,0.0
USEP,02 Nov 2020,36,101.11,0.0,6407.538,0.0
USEP,02 Nov 2020,37,91.3,0.0,6323.709,0.0
USEP,02 Nov 2020,38,100.66,0.0,6320.921,0.0
USEP,02 Nov 2020,39,93.82,0.0,6319.166,0.0
USEP,02 Nov 2020,40,101.14,0.0,6292.134,0.0
USEP,02 Nov 2020,41,92.13,0.0,6246.102,0.0
USEP,02 Nov 2020,42,83.54,0.0,6199.881,0.0
USEP,02 Nov 2020,43,75.79,0.0,6134.585,0.0
USEP,02 Nov 2020,44,65.5,0.0,5977.335,0.0
USEP,02 Nov 2020,45,62.6,0.0,5823.558,0.0
USEP,02 Nov 2020,46,61.17,0.0,5674.483,0.0
USEP,02 Nov 2020,47,60.02,0.0,5514.449,0.0
USEP,02 Nov 2020,48,57.38,0.0,5407.385,0.0
USEP,03 Nov 2020,1,57.64,0.0,5334.748,0.0
USEP,03 Nov 2020,2,55.83,0.0,5239.483,0.0
USEP,03 Nov 2020,3,52.64,0.0,5123.782,0.0
USEP,03 Nov 2020,4,50.75,0.0,5058.575,0.0
USEP,03 Nov 2020,5,50.43,0.0,5016.325,0.0
USEP,03 Nov 2020,6,50.43,0.0,4992.852,0.0
USEP,03 Nov 2020,7,49.77,0.0,4962.326,0.0
USEP,03 Nov 2020,8,49.6,0.0,4941.387,0.0
USEP,03 Nov 2020,9,49.76,0.0,4940.369,0.0
USEP,03 Nov 2020,10,49.77,0.0,4972.401,0.0
USEP,03 Nov 2020,11,50.58,0.0,5056.095,0.0
USEP,03 Nov 2020,12,55.65,0.0,5224.812,0.0
USEP,03 Nov 2020,13,58.87,0.0,5413.19,0.0
USEP,03 Nov 2020,14,60.55,0.0,5583.532,0.0
USEP,03 Nov 2020,15,59.56,0.0,5778.162,0.0
USEP,03 Nov 2020,16,65.14,0.0,6022.159,0.0
USEP,03 Nov 2020,17,69.89,0.0,6257.533,0.0
USEP,03 Nov 2020,18,74.87,0.0,6415.52,0.0
USEP,03 Nov 2020,19,77.8,0.0,6509.08,0.0
USEP,03 Nov 2020,20,77.75,0.0,6578.367,0.0
USEP,03 Nov 2020,21,77.75,0.0,6630.795,0.0
USEP,03 Nov 2020,22,77.8,0.0,6652.405,0.0
USEP,03 Nov 2020,23,77.81,0.0,6629.592,0.0
USEP,03 Nov 2020,24,75.77,0.0,6571.095,0.0
USEP,03 Nov 2020,25,71.34,0.0,6514.452,0.0
USEP,03 Nov 2020,26,75.65,0.0,6530.158,0.0
USEP,03 Nov 2020,27,77.65,0.0,6612.953,0.0
USEP,03 Nov 2020,28,77.81,0.0,6631.829,0.0
USEP,03 Nov 2020,29,76.43,0.0,6621.516,0.0
USEP,03 Nov 2020,30,75.79,0.0,6602.416,0.0
USEP,03 Nov 2020,31,77.65,0.0,6609.891,0.0
USEP,03 Nov 2020,32,77.81,0.0,6637.137,0.0
USEP,03 Nov 2020,33,77.66,0.0,6640.253,0.0
USEP,03 Nov 2020,34,75.67,0.0,6623.718,0.0
USEP,03 Nov 2020,35,71.45,0.0,6558.531,0.0
USEP,03 Nov 2020,36,67.12,0.0,6469.121,0.0
USEP,03 Nov 2020,37,64.56,0.0,6392.568,0.0
USEP,03 Nov 2020,38,66.9,0.0,6419.108,0.0
USEP,03 Nov 2020,39,71.63,0.0,6442.586,0.0
USEP,03 Nov 2020,40,71.21,0.0,6415.032,0.0
USEP,03 Nov 2020,41,76.4,0.0,6357.927,0.0
USEP,03 Nov 2020,42,75.72,0.0,6303.327,0.0
USEP,03 Nov 2020,43,67.26,0.0,6221.158,0.0
USEP,03 Nov 2020,44,64.19,0.0,6070.696,0.0
USEP,03 Nov 2020,45,63.63,0.0,5922.401,0.0
USEP,03 Nov 2020,46,60.73,0.0,5785.343,0.0
USEP,03 Nov 2020,47,59.8,0.0,5644.325,0.0
USEP,03 Nov 2020,48,57.76,0.0,5475.027,0.0
USEP,04 Nov 2020,1,59.91,0.0,5324.689,0.0
USEP,04 Nov 2020,2,58.36,0.0,5231.596,0.0
USEP,04 Nov 2020,3,56.47,0.0,5181.18,0.0
USEP,04 Nov 2020,4,55.48,0.0,5117.037,0.0
USEP,04 Nov 2020,5,50.2,0.0,5060.111,0.0
USEP,04 Nov 2020,6,49.77,0.0,5030.067,0.0
USEP,04 Nov 2020,7,49.29,0.0,4993.598,0.0
USEP,04 Nov 2020,8,48.95,0.0,4975.134,0.0
USEP,04 Nov 2020,9,46.68,0.0,4979.696,0.0
USEP,04 Nov 2020,10,49.17,0.0,5004.462,0.0
USEP,04 Nov 2020,11,51.89,0.0,5078.932,0.0
USEP,04 Nov 2020,12,56.84,0.0,5245.641,0.0
USEP,04 Nov 2020,13,62.05,0.0,5431.718,0.0
USEP,04 Nov 2020,14,61.52,0.0,5559.909,0.0
USEP,04 Nov 2020,15,60.56,0.0,5719.665,0.0
USEP,04 Nov 2020,16,60.57,0.0,5940.0,0.0
USEP,04 Nov 2020,17,60.74,0.0,6177.526,0.0
USEP,04 Nov 2020,18,64.18,0.0,6337.754,0.0
USEP,04 Nov 2020,19,64.51,0.0,6419.446,0.0
USEP,04 Nov 2020,20,66.59,0.0,6495.934,0.0
USEP,04 Nov 2020,21,67.21,0.0,6533.318,0.0
USEP,04 Nov 2020,22,66.6,0.0,6551.166,0.0
USEP,04 Nov 2020,23,66.61,0.0,6533.274,0.0
USEP,04 Nov 2020,24,63.89,0.0,6481.77,0.0
USEP,04 Nov 2020,25,62.56,0.0,6427.045,0.0
USEP,04 Nov 2020,26,62.21,0.0,6425.678,0.0
USEP,04 Nov 2020,27,63.5,0.0,6467.565,0.0
USEP,04 Nov 2020,28,61.85,0.0,6482.411,0.0
USEP,04 Nov 2020,29,60.59,0.0,6473.524,0.0
USEP,04 Nov 2020,30,59.83,0.0,6431.831,0.0
USEP,04 Nov 2020,31,57.81,0.0,6409.014,0.0
USEP,04 Nov 2020,32,57.6,0.0,6404.218,0.0
USEP,04 Nov 2020,33,60.26,0.0,6396.996,0.0
USEP,04 Nov 2020,34,60.25,0.0,6375.183,0.0
USEP,04 Nov 2020,35,59.31,0.0,6312.109,0.0
USEP,04 Nov 2020,36,58.11,0.0,6235.73,0.0
USEP,04 Nov 2020,37,57.67,0.0,6179.807,0.0
USEP,04 Nov 2020,38,58.44,0.0,6206.342,0.0
USEP,04 Nov 2020,39,59.34,0.0,6231.311,0.0
USEP,04 Nov 2020,40,60.05,0.0,6231.451,0.0
USEP,04 Nov 2020,41,59.81,0.0,6174.43,0.0
USEP,04 Nov 2020,42,59.57,0.0,6135.863,0.0
USEP,04 Nov 2020,43,57.59,0.0,6045.011,0.0
USEP,04 Nov 2020,44,57.59,0.0,5897.347,0.0
USEP,04 Nov 2020,45,57.72,0.0,5734.744,0.0
USEP,04 Nov 2020,46,55.66,0.0,5587.811,0.0
USEP,04 Nov 2020,47,51.66,0.0,5435.575,0.0
USEP,04 Nov 2020,48,49.75,0.0,5296.454,0.0
USEP,05 Nov 2020,1,49.69,0.0,5160.764,0.0
USEP,05 Nov 2020,2,48.63,0.0,5069.256,0.0
USEP,05 Nov 2020,3,47.96,0.0,5000.715,0.0
USEP,05 Nov 2020,4,46.21,0.0,4942.571,0.0
USEP,05 Nov 2020,5,45.68,0.0,4890.227,0.0
USEP,05 Nov 2020,6,44.53,0.0,4853.2,0.0
USEP,05 Nov 2020,7,40.17,0.0,4826.581,0.0
USEP,05 Nov 2020,8,40.17,0.0,4817.55,0.0
USEP,05 Nov 2020,9,40.17,0.0,4816.536,0.0
USEP,05 Nov 2020,10,40.68,0.0,4843.946,0.0
USEP,05 Nov 2020,11,46.17,0.0,4927.666,0.0
USEP,05 Nov 2020,12,49.08,0.0,5089.091,0.0
USEP,05 Nov 2020,13,54.43,0.0,5268.205,0.0
USEP,05 Nov 2020,14,57.08,0.0,5441.424,0.0
USEP,05 Nov 2020,15,55.54,0.0,5618.709,0.0
USEP,05 Nov 2020,16,57.32,0.0,5861.643,0.0
USEP,05 Nov 2020,17,57.34,0.0,6090.69,0.0
USEP,05 Nov 2020,18,59.32,0.0,6240.456,0.0
USEP,05 Nov 2020,19,60.03,0.0,6323.425,0.0
USEP,05 Nov 2020,20,60.59,0.0,6379.691,0.0
USEP,05 Nov 2020,21,61.62,0.0,6441.16,0.0
USEP,05 Nov 2020,22,62.28,0.0,6453.55,0.0
USEP,05 Nov 2020,23,62.22,0.0,6442.8,0.0
USEP,05 Nov 2020,24,60.57,0.0,6377.002,0.0
USEP,05 Nov 2020,25,60.25,0.0,6328.087,0.0
USEP,05 Nov 2020,26,60.95,0.0,6363.573,0.0
USEP,05 Nov 2020,27,61.31,0.0,6452.571,0.0
USEP,05 Nov 2020,28,61.73,0.0,6510.153,0.0
USEP,05 Nov 2020,29,60.62,0.0,6541.057,0.0
USEP,05 Nov 2020,30,61.87,0.0,6529.412,0.0
USEP,05 Nov 2020,31,61.87,0.0,6521.455,0.0
USEP,05 Nov 2020,32,62.33,0.0,6553.661,0.0
USEP,05 Nov 2020,33,62.33,0.0,6557.607,0.0
USEP,05 Nov 2020,34,62.08,0.0,6529.8,0.0
USEP,05 Nov 2020,35,62.04,0.0,6468.266,0.0
USEP,05 Nov 2020,36,61.18,0.0,6386.321,0.0
USEP,05 Nov 2020,37,61.29,0.0,6335.706,0.0
USEP,05 Nov 2020,38,63.51,0.0,6358.046,0.0
USEP,05 Nov 2020,39,67.16,0.0,6372.44,0.0
USEP,05 Nov 2020,40,66.96,0.0,6362.316,0.0
USEP,05 Nov 2020,41,67.25,0.0,6332.938,0.0
USEP,05 Nov 2020,42,62.57,0.0,6289.321,0.0
USEP,05 Nov 2020,43,60.6,0.0,6216.272,0.0
USEP,05 Nov 2020,44,58.37,0.0,6064.985,0.0
USEP,05 Nov 2020,45,59.33,0.0,5914.906,0.0
USEP,05 Nov 2020,46,58.34,0.0,5800.676,0.0
USEP,05 Nov 2020,47,58.33,0.0,5663.027,0.0
USEP,05 Nov 2020,48,57.02,0.0,5554.671,0.0
USEP,06 Nov 2020,1,59.52,0.0,5472.293,0.0
USEP,06 Nov 2020,2,58.47,0.0,5356.939,0.0
USEP,06 Nov 2020,3,54.62,0.0,5226.208,0.0
USEP,06 Nov 2020,4,55.65,0.0,5154.69,0.0
USEP,06 Nov 2020,5,50.42,0.0,5104.185,0.0
USEP,06 Nov 2020,6,45.94,0.0,5070.782,0.0
USEP,06 Nov 2020,7,42.59,0.0,5036.215,0.0
USEP,06 Nov 2020,8,41.61,0.0,5009.328,0.0
USEP,06 Nov 2020,9,42.58,0.0,5010.853,0.0
USEP,06 Nov 2020,10,42.59,0.0,5021.315,0.0
USEP,06 Nov 2020,11,48.09,0.0,5107.744,0.0
USEP,06 Nov 2020,12,57.87,0.0,5257.987,0.0
USEP,06 Nov 2020,13,59.03,0.0,5436.236,0.0
USEP,06 Nov 2020,14,60.46,0.0,5611.085,0.0
USEP,06 Nov 2020,15,58.55,0.0,5790.671,0.0
USEP,06 Nov 2020,16,59.59,0.0,6036.274,0.0
USEP,06 Nov 2020,17,59.57,0.0,6267.891,0.0
USEP,06 Nov 2020,18,60.72,0.0,6411.966,0.0
USEP,06 Nov 2020,19,61.87,0.0,6514.696,0.0
USEP,06 Nov 2020,20,62.35,0.0,6579.037,0.0
USEP,06 Nov 2020,21,63.41,0.0,6641.167,0.0
USEP,06 Nov 2020,22,64.27,0.0,6654.736,0.0
USEP,06 Nov 2020,23,63.88,0.0,6634.647,0.0
USEP,06 Nov 2020,24,62.23,0.0,6586.299,0.0
USEP,06 Nov 2020,25,61.26,0.0,6544.571,0.0
USEP,06 Nov 2020,26,62.44,0.0,6558.457,0.0
USEP,06 Nov 2020,27,63.46,0.0,6616.298,0.0
USEP,06 Nov 2020,28,63.38,0.0,6626.829,0.0
USEP,06 Nov 2020,29,63.34,0.0,6627.664,0.0
USEP,06 Nov 2020,30,63.33,0.0,6612.232,0.0
USEP,06 Nov 2020,31,67.6,0.0,6643.136,0.0
USEP,06 Nov 2020,32,69.09,0.0,6658.781,0.0
